            0    0.0013412
  9.0703e-005    0.0037603
   0.00018141    0.0060454
   0.00027211    0.0082137
   0.00036281     0.010243
   0.00045351     0.012126
   0.00054422     0.013851
   0.00063492     0.015397
   0.00072562      0.01677
   0.00081633     0.017979
   0.00090703     0.018989
   0.00099773     0.019751
    0.0010884     0.020281
    0.0011791     0.020591
    0.0012698     0.020623
    0.0013605      0.02035
    0.0014512     0.019695
     0.001542     0.018563
    0.0016327     0.017068
    0.0017234     0.015331
    0.0018141     0.013396
    0.0019048     0.011343
    0.0019955     0.009213
    0.0020862    0.0070174
    0.0021769    0.0048627
    0.0022676     0.002853
    0.0023583   0.00095456
     0.002449    -0.000846
    0.0025397     -0.00258
    0.0026304    -0.004307
    0.0027211   -0.0059425
    0.0028118    -0.007416
    0.0029025   -0.0086858
    0.0029932   -0.0096817
    0.0030839    -0.010459
    0.0031746    -0.011098
    0.0032653     -0.01157
     0.003356    -0.011864
    0.0034467    -0.012055
    0.0035374    -0.012178
    0.0036281    -0.012341
    0.0037188    -0.012681
    0.0038095    -0.013073
    0.0039002    -0.013383
    0.0039909    -0.013593
    0.0040816    -0.013643
    0.0041723    -0.013493
     0.004263    -0.013148
    0.0043537    -0.012489
    0.0044444     -0.01139
    0.0045351   -0.0099667
    0.0046259   -0.0083136
    0.0047166   -0.0065152
    0.0048073   -0.0047022
     0.004898   -0.0028265
    0.0049887  -0.00084448
    0.0050794    0.0012196
    0.0051701    0.0033752
    0.0052608    0.0055448
    0.0053515    0.0076185
    0.0054422    0.0096146
    0.0055329     0.011544
    0.0056236     0.013272
    0.0057143     0.014722
     0.005805     0.015732
    0.0058957     0.016107
    0.0059864     0.016004
    0.0060771     0.015587
    0.0061678     0.014897
    0.0062585     0.014038
    0.0063492     0.013034
    0.0064399      0.01187
    0.0065306     0.010669
    0.0066213     0.009549
     0.006712     0.008452
    0.0068027    0.0073424
    0.0068934    0.0061824
    0.0069841    0.0049011
    0.0070748    0.0035718
    0.0071655     0.002262
    0.0072562   0.00099344
    0.0073469  -0.00018683
    0.0074376   -0.0013081
    0.0075283   -0.0024192
     0.007619   -0.0034883
    0.0077098   -0.0044925
    0.0078005   -0.0054826
    0.0078912   -0.0064781
    0.0079819   -0.0075492
    0.0080726    -0.008786
    0.0081633    -0.010087
     0.008254     -0.01135
    0.0083447    -0.012543
    0.0084354    -0.013607
    0.0085261    -0.014511
    0.0086168    -0.015251
    0.0087075    -0.015743
    0.0087982    -0.015904
    0.0088889    -0.015782
    0.0089796    -0.015419
    0.0090703    -0.014844
     0.009161    -0.014114
    0.0092517    -0.013201
    0.0093424    -0.012082
    0.0094331    -0.010762
    0.0095238   -0.0092359
    0.0096145   -0.0075374
    0.0097052   -0.0057029
    0.0097959   -0.0037575
    0.0098866   -0.0017342
    0.0099773   0.00035057
     0.010068    0.0024784
     0.010159    0.0046275
     0.010249    0.0067797
      0.01034     0.008896
     0.010431     0.010936
     0.010522     0.012873
     0.010612     0.014675
     0.010703     0.016313
     0.010794     0.017768
     0.010884     0.018996
     0.010975     0.019954
     0.011066     0.020646
     0.011156     0.021061
     0.011247     0.021234
     0.011338     0.021213
     0.011429     0.020926
     0.011519      0.02033
      0.01161     0.019365
     0.011701     0.017942
     0.011791     0.016175
     0.011882     0.014195
     0.011973     0.012022
     0.012063    0.0097135
     0.012154    0.0073445
     0.012245    0.0049486
     0.012336    0.0026646
     0.012426   0.00064333
     0.012517   -0.0012014
     0.012608    -0.002942
     0.012698   -0.0046149
     0.012789   -0.0063002
      0.01288   -0.0079437
     0.012971    -0.009483
     0.013061    -0.010937
     0.013152    -0.012303
     0.013243    -0.013581
     0.013333    -0.014805
     0.013424    -0.015911
     0.013515     -0.01683
     0.013605    -0.017659
     0.013696    -0.018453
     0.013787    -0.019307
     0.013878    -0.020359
     0.013968    -0.021452
     0.014059    -0.022411
      0.01415    -0.023221
      0.01424    -0.023822
     0.014331    -0.024124
     0.014422      -0.0241
     0.014512    -0.023573
     0.014603    -0.022348
     0.014694    -0.020588
     0.014785    -0.018441
     0.014875    -0.015996
     0.014966     -0.01341
     0.015057    -0.010651
     0.015147   -0.0076741
     0.015238   -0.0045498
     0.015329   -0.0013173
      0.01542    0.0019749
      0.01551    0.0052464
     0.015601    0.0085068
     0.015692      0.01177
     0.015782     0.014909
     0.015873     0.017832
     0.015964     0.020415
     0.016054     0.022504
     0.016145     0.024185
     0.016236      0.02556
     0.016327     0.026616
     0.016417     0.027374
     0.016508     0.027874
     0.016599     0.028117
     0.016689     0.028201
      0.01678      0.02824
     0.016871      0.02813
     0.016961      0.02776
     0.017052      0.02713
     0.017143      0.02621
     0.017234     0.024951
     0.017324     0.023355
     0.017415     0.021304
     0.017506     0.018666
     0.017596       0.0156
     0.017687     0.012253
     0.017778    0.0087204
     0.017868    0.0051487
     0.017959    0.0015407
      0.01805   -0.0021174
     0.018141   -0.0057301
     0.018231   -0.0092262
     0.018322    -0.012575
     0.018413    -0.015706
     0.018503     -0.01866
     0.018594    -0.021492
     0.018685    -0.024039
     0.018776    -0.026193
     0.018866    -0.027806
     0.018957    -0.028683
     0.019048    -0.028987
     0.019138     -0.02891
     0.019229    -0.028459
      0.01932    -0.027703
      0.01941    -0.026731
     0.019501    -0.025567
     0.019592    -0.024401
     0.019683    -0.023443
     0.019773    -0.022542
     0.019864    -0.021558
     0.019955    -0.020447
     0.020045    -0.019109
     0.020136    -0.017562
     0.020227    -0.015865
     0.020317    -0.013926
     0.020408     -0.01167
     0.020499   -0.0091815
      0.02059     -0.00651
      0.02068   -0.0037561
     0.020771   -0.0010551
     0.020862     0.001673
     0.020952     0.004482
     0.021043    0.0073999
     0.021134     0.010501
     0.021224     0.013642
     0.021315     0.016648
     0.021406     0.019521
     0.021497     0.022233
     0.021587     0.024634
     0.021678     0.026651
     0.021769     0.028069
     0.021859      0.02864
      0.02195      0.02856
     0.022041     0.028021
     0.022132     0.027095
     0.022222     0.025932
     0.022313     0.024531
     0.022404     0.022857
     0.022494     0.021034
     0.022585     0.019169
     0.022676     0.017237
     0.022766     0.015244
     0.022857     0.013149
     0.022948     0.010884
     0.023039    0.0085666
     0.023129    0.0062913
      0.02322    0.0041365
     0.023311    0.0022173
     0.023401   0.00045776
     0.023492   -0.0012388
     0.023583     -0.00285
     0.023673   -0.0043826
     0.023764   -0.0058881
     0.023855    -0.007375
     0.023946   -0.0089464
     0.024036    -0.010724
     0.024127    -0.012582
     0.024218    -0.014402
     0.024308    -0.016136
     0.024399    -0.017695
      0.02449    -0.019067
      0.02458    -0.020263
     0.024671    -0.021202
     0.024762    -0.021812
     0.024853    -0.022126
     0.024943    -0.022162
     0.025034    -0.021956
     0.025125    -0.021567
     0.025215    -0.020945
     0.025306    -0.020056
     0.025397    -0.018878
     0.025488     -0.01737
     0.025578    -0.015597
     0.025669    -0.013628
      0.02576    -0.011494
      0.02585   -0.0092454
     0.025941   -0.0069085
     0.026032   -0.0045026
     0.026122   -0.0020765
     0.026213   0.00032357
     0.026304    0.0026761
     0.026395    0.0049564
     0.026485    0.0071419
     0.026576    0.0092142
     0.026667     0.011141
     0.026757     0.012895
     0.026848     0.014442
     0.026939     0.015748
     0.027029     0.016809
      0.02712     0.017604
     0.027211     0.018168
     0.027302     0.018543
     0.027392     0.018657
     0.027483     0.018468
     0.027574     0.017907
     0.027664     0.016878
     0.027755     0.015505
     0.027846     0.013921
     0.027937     0.012162
     0.028027       0.0103
     0.028118    0.0083971
     0.028209    0.0064762
     0.028299    0.0046703
      0.02839    0.0031165
     0.028481    0.0017462
     0.028571   0.00051289
     0.028662  -0.00063433
     0.028753   -0.0017868
     0.028844   -0.0028581
     0.028934   -0.0037742
     0.029025   -0.0045081
     0.029116    -0.004999
     0.029206   -0.0053165
     0.029297   -0.0055586
     0.029388   -0.0056987
     0.029478   -0.0057275
     0.029569   -0.0057424
      0.02966   -0.0057889
     0.029751   -0.0060044
     0.029841   -0.0065556
     0.029932   -0.0072933
     0.030023   -0.0080692
     0.030113   -0.0088357
     0.030204   -0.0094914
     0.030295    -0.010024
     0.030385    -0.010456
     0.030476    -0.010683
     0.030567    -0.010612
     0.030658    -0.010298
     0.030748    -0.009766
     0.030839   -0.0090813
      0.03093   -0.0083379
      0.03102   -0.0074555
     0.031111    -0.006379
     0.031202   -0.0050631
     0.031293     -0.00343
     0.031383   -0.0015943
     0.031474   0.00031783
     0.031565    0.0022681
     0.031655    0.0041861
     0.031746    0.0060188
     0.031837    0.0077424
     0.031927      0.00925
     0.032018     0.010435
     0.032109     0.011331
       0.0322     0.011956
      0.03229     0.012342
     0.032381      0.01255
     0.032472     0.012508
     0.032562     0.012166
     0.032653     0.011478
     0.032744      0.01038
     0.032834    0.0089547
     0.032925    0.0072857
     0.033016    0.0054276
     0.033107    0.0034636
     0.033197    0.0013957
     0.033288  -0.00077492
     0.033379   -0.0030063
     0.033469   -0.0052729
      0.03356   -0.0075149
     0.033651   -0.0096532
     0.033741    -0.011683
     0.033832    -0.013595
     0.033923    -0.015292
     0.034014    -0.016714
     0.034104    -0.017737
     0.034195    -0.018221
     0.034286    -0.018265
     0.034376    -0.017956
     0.034467    -0.017358
     0.034558    -0.016579
     0.034649    -0.015571
     0.034739    -0.014289
      0.03483    -0.012751
     0.034921    -0.010945
     0.035011   -0.0089477
     0.035102   -0.0068633
     0.035193   -0.0046839
     0.035283    -0.002412
     0.035374  -0.00017041
     0.035465    0.0019684
     0.035556    0.0038491
     0.035646    0.0052866
     0.035737    0.0064105
     0.035828    0.0073459
     0.035918    0.0081344
     0.036009    0.0088732
       0.0361    0.0095414
      0.03619     0.010094
     0.036281     0.010604
     0.036372     0.011127
     0.036463     0.011636
     0.036553     0.012135
     0.036644     0.012555
     0.036735     0.012804
     0.036825     0.012995
     0.036916     0.013203
     0.037007     0.013514
     0.037098     0.014063
     0.037188     0.014702
     0.037279     0.015256
      0.03737     0.015728
      0.03746     0.016074
     0.037551     0.016188
     0.037642     0.016036
     0.037732     0.015429
     0.037823     0.014154
     0.037914     0.012394
     0.038005     0.010322
     0.038095    0.0080232
     0.038186    0.0056563
     0.038277    0.0032031
     0.038367   0.00062315
     0.038458   -0.0019854
     0.038549     -0.00455
     0.038639   -0.0070616
      0.03873   -0.0094733
     0.038821    -0.011827
     0.038912    -0.014182
     0.039002    -0.016398
     0.039093    -0.018376
     0.039184        -0.02
     0.039274     -0.02111
     0.039365     -0.02183
     0.039456    -0.022309
     0.039546    -0.022533
     0.039637    -0.022531
     0.039728    -0.022387
     0.039819    -0.022127
     0.039909    -0.021911
         0.04    -0.021924
     0.040091    -0.022006
     0.040181    -0.021995
     0.040272    -0.021854
     0.040363    -0.021492
     0.040454    -0.020879
     0.040544    -0.020037
     0.040635    -0.018836
     0.040726    -0.017149
     0.040816    -0.015089
     0.040907    -0.012749
     0.040998    -0.010208
     0.041088   -0.0075912
     0.041179   -0.0048599
      0.04127   -0.0019774
     0.041361     0.001023
     0.041451    0.0041345
     0.041542    0.0072964
     0.041633     0.010424
     0.041723     0.013517
     0.041814     0.016569
     0.041905     0.019478
     0.041995     0.022174
     0.042086     0.024551
     0.042177     0.026479
     0.042268     0.028025
     0.042358     0.029269
     0.042449     0.030189
      0.04254     0.030788
      0.04263     0.031112
     0.042721     0.031169
     0.042812     0.031047
     0.042902     0.030859
     0.042993     0.030495
     0.043084     0.029828
     0.043175     0.028874
     0.043265     0.027617
     0.043356     0.025977
     0.043447     0.023945
     0.043537     0.021365
     0.043628     0.018062
     0.043719     0.014245
      0.04381     0.010111
       0.0439    0.0057783
     0.043991    0.0014325
     0.044082   -0.0029193
     0.044172   -0.0072956
     0.044263    -0.011566
     0.044354    -0.015632
     0.044444    -0.019465
     0.044535    -0.022986
     0.044626    -0.026262
     0.044717    -0.029384
     0.044807    -0.032136
     0.044898    -0.034375
     0.044989    -0.035903
     0.045079    -0.036452
      0.04517    -0.036269
     0.045261    -0.035627
     0.045351    -0.034565
     0.045442    -0.033203
     0.045533    -0.031649
     0.045624    -0.029925
     0.045714    -0.028294
     0.045805    -0.027034
     0.045896    -0.025957
     0.045986    -0.024914
     0.046077    -0.023795
     0.046168    -0.022404
     0.046259    -0.020861
     0.046349    -0.019286
      0.04644    -0.017666
     0.046531    -0.016046
     0.046621    -0.014353
     0.046712    -0.012461
     0.046803    -0.010446
     0.046893   -0.0083722
     0.046984   -0.0060717
     0.047075   -0.0034659
     0.047166  -0.00034264
     0.047256    0.0035649
     0.047347    0.0079685
     0.047438     0.012585
     0.047528     0.017283
     0.047619     0.021838
      0.04771     0.026223
       0.0478     0.030454
     0.047891     0.034351
     0.047982     0.037765
     0.048073     0.040692
     0.048163     0.043084
     0.048254     0.044998
     0.048345     0.046529
     0.048435     0.047486
     0.048526     0.047748
     0.048617     0.047146
     0.048707     0.045461
     0.048798     0.042909
     0.048889       0.0397
      0.04898     0.035952
      0.04907      0.03186
     0.049161     0.027419
     0.049252     0.022609
     0.049342     0.017542
     0.049433     0.012296
     0.049524    0.0069611
     0.049615    0.0016761
     0.049705   -0.0035654
     0.049796   -0.0087737
     0.049887    -0.013738
     0.049977    -0.018324
     0.050068    -0.022292
     0.050159    -0.025357
     0.050249    -0.027713
      0.05034    -0.029534
     0.050431    -0.030916
     0.050522    -0.032044
     0.050612    -0.032838
     0.050703    -0.033211
     0.050794    -0.033224
     0.050884    -0.032891
     0.050975     -0.03228
     0.051066    -0.031525
     0.051156    -0.030549
     0.051247    -0.029275
     0.051338    -0.027942
     0.051429     -0.02669
     0.051519    -0.025784
      0.05161    -0.025566
     0.051701    -0.025729
     0.051791    -0.025953
     0.051882    -0.026169
     0.051973    -0.026202
     0.052063     -0.02598
     0.052154    -0.025521
     0.052245    -0.024562
     0.052336    -0.022847
     0.052426    -0.020556
     0.052517    -0.017818
     0.052608    -0.014781
     0.052698    -0.011676
     0.052789    -0.008359
      0.05288   -0.0047132
     0.052971  -0.00071383
     0.053061    0.0037321
     0.053152    0.0084397
     0.053243     0.013179
     0.053333     0.017933
     0.053424     0.022643
     0.053515     0.027128
     0.053605     0.031282
     0.053696     0.034852
     0.053787     0.037551
     0.053878     0.039544
     0.053968     0.041002
     0.054059     0.041952
      0.05415     0.042498
      0.05424     0.042637
     0.054331     0.042329
     0.054422     0.041678
     0.054512     0.040791
     0.054603     0.039598
     0.054694     0.038032
     0.054785     0.036114
     0.054875     0.033845
     0.054966     0.031193
     0.055057     0.028173
     0.055147     0.024694
     0.055238     0.020647
     0.055329     0.016219
      0.05542     0.011595
      0.05551    0.0068607
     0.055601    0.0021544
     0.055692    -0.002456
     0.055782   -0.0069479
     0.055873    -0.011146
     0.055964    -0.014885
     0.056054     -0.01822
     0.056145    -0.021163
     0.056236    -0.023807
     0.056327    -0.026293
     0.056417    -0.028439
     0.056508     -0.03011
     0.056599    -0.031192
     0.056689    -0.031501
      0.05678    -0.031242
     0.056871    -0.030674
     0.056961    -0.029774
     0.057052    -0.028577
     0.057143    -0.027287
     0.057234    -0.025992
     0.057324    -0.025016
     0.057415    -0.024737
     0.057506    -0.024842
     0.057596    -0.025031
     0.057687      -0.0252
     0.057778    -0.025128
     0.057868    -0.024819
     0.057959    -0.024343
      0.05805    -0.023499
     0.058141    -0.022114
     0.058231    -0.020296
     0.058322    -0.018088
     0.058413    -0.015641
     0.058503    -0.013165
     0.058594     -0.01047
     0.058685   -0.0074266
     0.058776   -0.0039216
     0.058866   0.00023924
     0.058957    0.0047877
     0.059048    0.0094131
     0.059138     0.014075
     0.059229     0.018662
      0.05932     0.022989
      0.05941     0.026976
     0.059501     0.030304
     0.059592     0.032622
     0.059683     0.034154
     0.059773     0.035095
     0.059864     0.035555
     0.059955     0.035748
     0.060045     0.035575
     0.060136     0.034928
     0.060227     0.033865
     0.060317     0.032399
     0.060408      0.03059
     0.060499      0.02855
      0.06059     0.026244
      0.06068     0.023643
     0.060771     0.020911
     0.060862     0.018155
     0.060952     0.015555
     0.061043     0.013339
     0.061134     0.011354
     0.061224    0.0094432
     0.061315    0.0075837
     0.061406    0.0056878
     0.061497    0.0037561
     0.061587    0.0018314
     0.061678  -0.00019307
     0.061769    -0.002417
     0.061859   -0.0047488
      0.06195    -0.007128
     0.062041   -0.0094658
     0.062132    -0.011636
     0.062222    -0.013715
     0.062313    -0.015754
     0.062404    -0.017783
     0.062494    -0.019868
     0.062585    -0.021891
     0.062676    -0.023714
     0.062766    -0.025317
     0.062857    -0.026654
     0.062948    -0.027646
     0.063039    -0.028268
     0.063129    -0.028379
      0.06322    -0.027832
     0.063311    -0.026738
     0.063401    -0.025175
     0.063492    -0.023253
     0.063583    -0.021137
     0.063673    -0.018726
     0.063764    -0.015953
     0.063855    -0.012778
     0.063946   -0.0091047
     0.064036   -0.0051335
     0.064127   -0.0010884
     0.064218    0.0029699
     0.064308     0.006932
     0.064399     0.010671
      0.06449      0.01413
      0.06458     0.017076
     0.064671      0.01927
     0.064762     0.020833
     0.064853     0.021835
     0.064943     0.022411
     0.065034     0.022775
     0.065125     0.022723
     0.065215     0.022114
     0.065306     0.020835
     0.065397     0.018692
     0.065488     0.015964
     0.065578     0.012983
     0.065669    0.0097812
      0.06576    0.0064676
      0.06585    0.0032586
     0.065941   0.00024911
     0.066032   -0.0021872
     0.066122   -0.0036398
     0.066213    -0.004386
     0.066304   -0.0046565
     0.066395   -0.0046166
     0.066485    -0.004561
     0.066576   -0.0043261
     0.066667    -0.003754
     0.066757   -0.0028756
     0.066848   -0.0016392
     0.066939  -0.00019263
     0.067029    0.0012344
      0.06712     0.002718
     0.067211    0.0043145
     0.067302    0.0057321
     0.067392    0.0068151
     0.067483    0.0071983
     0.067574    0.0064324
     0.067664    0.0049161
     0.067755    0.0030431
     0.067846   0.00096082
     0.067937   -0.0010359
     0.068027   -0.0029371
     0.068118   -0.0048063
     0.068209   -0.0063913
     0.068299    -0.007479
      0.06839   -0.0081367
     0.068481    -0.008353
     0.068571   -0.0082714
     0.068662    -0.008098
     0.068753   -0.0075663
     0.068844   -0.0065016
     0.068934   -0.0046944
     0.069025   -0.0018435
     0.069116    0.0017066
     0.069206    0.0055908
     0.069297     0.009686
     0.069388     0.013759
     0.069478     0.017712
     0.069569     0.021523
      0.06966     0.024917
     0.069751     0.027634
     0.069841     0.029737
     0.069932     0.031232
     0.070023     0.032205
     0.070113     0.032807
     0.070204      0.03282
     0.070295      0.03209
     0.070385     0.030456
     0.070476     0.027692
     0.070567     0.024044
     0.070658     0.019756
     0.070748      0.01497
     0.070839    0.0099187
      0.07093    0.0045994
      0.07102  -0.00099813
     0.071111   -0.0067542
     0.071202    -0.012592
     0.071293    -0.018372
     0.071383      -0.0239
     0.071474    -0.029167
     0.071565    -0.034158
     0.071655    -0.038624
     0.071746    -0.042413
     0.071837     -0.04522
     0.071927    -0.046695
     0.072018    -0.047079
     0.072109    -0.046578
       0.0722    -0.045362
      0.07229    -0.043713
     0.072381    -0.041482
     0.072472    -0.038538
     0.072562    -0.034901
     0.072653    -0.030502
     0.072744    -0.025566
     0.072834    -0.020404
     0.072925    -0.014979
     0.073016   -0.0092914
     0.073107   -0.0036937
     0.073197    0.0016183
     0.073288     0.006185
     0.073379    0.0094577
     0.073469     0.011854
      0.07356     0.013779
     0.073651     0.015376
     0.073741     0.016957
     0.073832     0.018479
     0.073923     0.019819
     0.074014     0.021226
     0.074104     0.022896
     0.074195     0.024734
     0.074286     0.026754
     0.074376     0.028728
     0.074467     0.030354
     0.074558     0.031994
     0.074649     0.033881
     0.074739     0.036296
      0.07483     0.039665
     0.074921      0.04349
     0.075011     0.047201
     0.075102     0.050751
     0.075193     0.053954
     0.075283      0.05649
     0.075374     0.058249
     0.075465     0.058643
     0.075556     0.057026
     0.075646     0.053892
     0.075737     0.049688
     0.075828     0.044659
     0.075918     0.039259
     0.076009      0.03337
       0.0761     0.026839
      0.07619     0.019868
     0.076281     0.012578
     0.076372     0.005064
     0.076463   -0.0024878
     0.076553    -0.010131
     0.076644    -0.017937
     0.076735    -0.025565
     0.076825    -0.032768
     0.076916    -0.039227
     0.077007     -0.04453
     0.077098     -0.04892
     0.077188    -0.052682
     0.077279     -0.05578
      0.07737     -0.05828
      0.07746    -0.060284
     0.077551    -0.061788
     0.077642    -0.063055
     0.077732    -0.064393
     0.077823    -0.065509
     0.077914    -0.066107
     0.078005    -0.066142
     0.078095    -0.065478
     0.078186    -0.064019
     0.078277    -0.061781
     0.078367    -0.058495
     0.078458    -0.053879
     0.078549    -0.048223
     0.078639    -0.041794
      0.07873    -0.034753
     0.078821    -0.027366
     0.078912    -0.019637
     0.079002    -0.011537
     0.079093   -0.0032448
     0.079184    0.0050982
     0.079274     0.013449
     0.079365     0.021714
     0.079456     0.029909
     0.079546     0.038076
     0.079637     0.045993
     0.079728      0.05348
     0.079819     0.060366
     0.079909      0.06642
         0.08     0.071738
     0.080091     0.076469
     0.080181      0.08051
     0.080272     0.083807
     0.080363     0.086492
